,0
TGGT1_310080-t26_1-p1,1.0
TGGT1_297220-t26_1-p1,1.0
TGGT1_321570-t26_1-p1,0.9999999999999332
TGGT1_234570-t26_1-p1,0.9999999999999332
TGGT1_217740-t26_1-p1,0.9999999999999332
TGGT1_226300-t26_1-p1,1.000000000000143
TGGT1_271888-t26_1-p1,1.000000000000143
TGGT1_294820-t26_1-p1,0.9999999999999999
TGGT1_231890-t26_1-p1,0.9999999999999999
TGGT1_409340-t26_1-p1,0.9999999999999999
TGGT1_293590-t26_1-p1,1.0000000000000018
TGGT1_220840-t26_1-p1,0.0
TGGT1_264080-t26_1-p1,1.0000000000000004
TGGT1_301120-t26_1-p1,1.0000000000000004
TGGT1_273740-t26_1-p1,1.0000000000000004
TGGT1_266640-t26_1-p1,1.0000000000000004
TGGT1_232580-t26_1-p1,1.0000000000000004
TGGT1_219230-t26_1-p1,1.0000000000000004
TGGT1_205430-t26_1-p1,1.0000000000000004
TGGT1_266270-t26_1-p1,1.0000000000000004
TGGT1_269110-t26_1-p1,1.0000000000000004
TGGT1_202920-t26_1-p1,1.0000000000000004
TGGT1_250880-t26_1-p1,1.0000000000000004
TGGT1_224900-t26_1-p1,1.0000000000000004
TGGT1_288320-t26_1-p1,1.0000000000000004
TGGT1_297640-t26_1-p1,1.0000000000000004
TGGT1_264030-t26_1-p1,1.0000000000000004
TGGT1_219540-t26_1-p1,1.0000000000000004
TGGT1_241870-t26_1-p1,1.0000000000000004
TGGT1_311780-t26_1-p1,1.0000000000000004
TGGT1_233860-t26_1-p1,1.0000000000000004
TGGT1_210840-t26_1-p1,1.0000000000000004
TGGT1_248600-t26_1-p1,3.004127914274104e-16
TGGT1_202530-t26_1-p1,1.000000000000003
TGGT1_231910-t26_1-p1,1.000000000000003
TGGT1_261950-t26_1-p1,1.000000000000003
TGGT1_204400-t26_1-p1,1.000000000000003
TGGT1_247540-t26_1-p1,1.000000000000003
TGGT1_207910-t26_1-p1,1.000000000000003
TGGT1_215260-t26_1-p1,1.000000000000003
TGGT1_315560-t26_1-p1,1.000000000000003
TGGT1_309940-t26_1-p1,1.000000000000003
TGGT1_276155-t26_1-p1,1.000000000000003
TGGT1_247760-t26_1-p1,1.000000000000003
TGGT1_202140-t26_1-p1,1.000000000000003
TGGT1_242390-t26_1-p1,1.000000000000003
TGGT1_317705-t26_1-p1,1.000000000000003
TGGT1_263785-t26_1-p1,1.000000000000003
TGGT1_259550-t26_1-p1,1.000000000000003
TGGT1_271350-t26_1-p1,1.000000000000003
TGGT1_257050-t26_1-p1,1.000000000000003
TGGT1_202300-t26_1-p1,1.000000000000003
TGGT1_233140-t26_1-p1,1.000000000000003
TGGT1_214850-t26_1-p1,1.000000000000003
TGGT1_289690-t26_1-p1,1.000000000000003
TGGT1_251930-t26_1-p1,1.000000000000002
TGGT1_236040-t26_1-p1,1.000000000000002
TGGT1_235700-t26_1-p1,1.000000000000002
TGGT1_247510-t26_1-p1,1.000000000000002
TGGT1_267330-t26_1-p1,-8.485294115244714e-14
TGGT1_203570-t26_1-p1,1.0000000000000002
TGGT1_216790-t26_1-p1,1.0000000000000002
TGGT1_229330-t26_1-p1,1.0000000000000002
TGGT1_243910-t26_1-p1,1.0000000000000002
TGGT1_229320-t26_1-p1,1.0000000000000002
TGGT1_286220-t26_1-p1,1.0000000000000002
TGGT1_310670-t26_1-p1,1.0000000000000002
TGGT1_273490-t26_1-p1,0.8909529829229453
TGGT1_261030-t26_1-p1,1.000000000000001
TGGT1_263870-t26_1-p1,1.000000000000001
TGGT1_206470-t26_1-p1,1.000000000000001
TGGT1_237470-t26_1-p1,0.9981701969716438
TGGT1_283820-t26_1-p1,0.9999999999999982
TGGT1_305980-t26_1-p1,0.9999999999999982
TGGT1_202960-t26_1-p1,0.9999999999999982
TGGT1_238940-t26_1-p1,0.9999999999999982
TGGT1_310280-t26_1-p1,0.9999999999999982
TGGT1_216930-t26_1-p1,0.9999999999999982
TGGT1_268730-t26_1-p1,0.9999999999999982
TGGT1_238070-t26_1-p1,0.9999999999999982
TGGT1_246920-t26_1-p1,0.9999999999999982
TGGT1_227150-t26_1-p1,0.9999999999999982
TGGT1_219130-t26_1-p1,0.9999999999999982
TGGT1_253780-t26_1-p1,0.9999999999999982
TGGT1_259130-t26_1-p1,0.9999999999999982
TGGT1_209870-t26_1-p1,0.9999999999999982
TGGT1_289980-t26_1-p1,0.9999999999999982
TGGT1_237560-t26_1-p1,0.9999999999999982
TGGT1_300120-t26_1-p1,0.9999999999999982
TGGT1_297850-t26_1-p1,0.9999999999999982
TGGT1_233110-t26_1-p1,0.9999999999999982
TGGT1_222160-t26_1-p1,0.9999999999999982
TGGT1_271820-t26_1-p1,0.9999999999999982
TGGT1_205710-t26_1-p1,0.9999999999999982
TGGT1_220350-t26_1-p1,0.9999999999999982
TGGT1_257960-t26_1-p1,0.9999999999999982
TGGT1_306260-t26_1-p1,0.9999999999999982
TGGT1_240690-t26_1-p1,0.9999999999999982
TGGT1_316320-t26_1-p1,-2.3738643266748924e-15
TGGT1_235680-t26_1-p1,1.0000000000000042
TGGT1_253030-t26_1-p1,1.0000000000000042
TGGT1_211090-t26_1-p1,1.0000000000000042
TGGT1_264880-t26_1-p1,1.0000000000000042
TGGT1_212100-t26_1-p1,1.0000000000000042
TGGT1_244700-t26_1-p1,1.0000000000000042
TGGT1_202210-t26_1-p1,1.0000000000000042
TGGT1_295350-t26_1-p1,1.0000000000000042
