,0
PCYB_041520-t26_1-p1,1.0
PCYB_123980-t26_1-p1,1.0
PCYB_113190-t26_1-p1,1.0
PCYB_073050-t26_1-p1,1.0
PCYB_041870-t26_1-p1,1.0
PCYB_113170-t26_1-p1,1.0
PCYB_042140-t26_1-p1,1.0
PCYB_114770-t26_1-p1,1.0
PCYB_126420-t26_1-p1,0.9993632402423178
PCYB_113020-t26_1-p1,1.0
PCYB_073000-t26_1-p1,1.0
PCYB_052870-t26_1-p1,1.0
PCYB_081850-t26_1-p1,1.0
PCYB_127080-t26_1-p1,1.0
PCYB_111280-t26_1-p1,1.0
PCYB_091780-t26_1-p1,5.679752017706549e-16
PCYB_144490-t26_1-p1,0.999999999999999
PCYB_042570-t26_1-p1,0.9989653393923182
PCYB_022100-t26_1-p1,0.999999999999999
PCYB_041320-t26_1-p1,0.999999999999999
PCYB_142080-t26_1-p1,0.999999999999999
PCYB_141950-t26_1-p1,0.999999999999999
PCYB_146140-t26_1-p1,0.999999999999999
PCYB_115290-t26_1-p1,0.999999999999999
PCYB_141770-t26_1-p1,0.999999999999999
PCYB_122070-t26_1-p1,0.999999999999999
PCYB_113800-t26_1-p1,0.999999999999999
PCYB_012160-t26_1-p1,0.999999999999999
PCYB_134680-t26_1-p1,0.999999999999999
PCYB_143740-t26_1-p1,0.999999999999999
PCYB_123800-t26_1-p1,0.999999999999999
PCYB_032480-t26_1-p1,0.999999999999999
PCYB_093320-t26_1-p1,0.999999999999999
PCYB_124770-t26_1-p1,0.999999999999999
PCYB_125230-t26_1-p1,0.0
PCYB_114200-t26_1-p1,0.9999999999999971
PCYB_073490-t26_1-p1,1.149558846454774e-15
PCYB_133630-t26_1-p1,0.999999999999999
PCYB_073020-t26_1-p1,0.9912259847202335
PCYB_094530-t26_1-p1,1.0000000000000004
PCYB_132360-t26_1-p1,1.0000000000000004
PCYB_121450-t26_1-p1,1.0000000000000004
PCYB_112340-t26_1-p1,1.0000000000000004
PCYB_093880-t26_1-p1,0.999351991980316
PCYB_111510-t26_1-p1,0.5002854278454218
PCYB_145780-t26_1-p1,0.9999999999999907
PCYB_052600-t26_1-p1,0.9999999999999907
PCYB_093890-t26_1-p1,0.9999999999999907
PCYB_143440-t26_1-p1,0.9999999999999907
PCYB_121600-t26_1-p1,0.9999999999999907
PCYB_135010-t26_1-p1,0.9999999999999907
PCYB_011630-t26_1-p1,0.9999999999999907
PCYB_084290-t26_1-p1,0.9999999999999907
PCYB_114960-t26_1-p1,0.9999999999999907
PCYB_133740-t26_1-p1,0.9999999999999907
PCYB_073140-t26_1-p1,0.9999999999999907
PCYB_102950-t26_1-p1,0.9999999999999907
PCYB_114900-t26_1-p1,0.9999999999999907
PCYB_143210-t26_1-p1,0.9999999999999907
PCYB_126080-t26_1-p1,0.9999999999999907
PCYB_082730-t26_1-p1,0.9999999999999907
PCYB_072830-t26_1-p1,0.9999999999999907
PCYB_121800-t26_1-p1,0.9999999999999907
PCYB_142400-t26_1-p1,0.9999999999999907
PCYB_133990-t26_1-p1,0.9999999999999907
PCYB_121360-t26_1-p1,0.9999999999999907
PCYB_021710-t26_1-p1,0.9999999999999907
PCYB_072980-t26_1-p1,0.9999999999999907
PCYB_145480-t26_1-p1,0.9999999999999907
PCYB_022210-t26_1-p1,0.9999999999999907
PCYB_111520-t26_1-p1,0.9999999999999907
PCYB_052480-t26_1-p1,0.9999999999999907
PCYB_111400-t26_1-p1,0.9999999999999907
PCYB_082930-t26_1-p1,0.9999999999999907
PCYB_092170-t26_1-p1,0.9999999999999907
PCYB_052220-t26_1-p1,0.9999999999999907
PCYB_093990-t26_1-p1,0.9999999999999907
PCYB_113810-t26_1-p1,0.9999999999999907
PCYB_072550-t26_1-p1,0.9999999999999907
PCYB_042740-t26_1-p1,0.9999999999999907
PCYB_126720-t26_1-p1,0.9999999999999907
PCYB_101870-t26_1-p1,0.9999999999999907
PCYB_122330-t26_1-p1,0.9999999999999907
PCYB_072300-t26_1-p1,0.9992997587793185
PCYB_133660-t26_1-p1,1.0
PCYB_127490-t26_1-p1,1.0
PCYB_052580-t26_1-p1,1.0
PCYB_122090-t26_1-p1,1.0
PCYB_052100-t26_1-p1,1.0
PCYB_063070-t26_1-p1,1.0
PCYB_113120-t26_1-p1,1.0
PCYB_102830-t26_1-p1,1.0
PCYB_112150-t26_1-p1,1.0
PCYB_125790-t26_1-p1,1.0
PCYB_135090-t26_1-p1,1.0
PCYB_132180-t26_1-p1,1.0
PCYB_102710-t26_1-p1,1.0
PCYB_032030-t26_1-p1,1.0
PCYB_134320-t26_1-p1,1.0
PCYB_071820-t26_1-p1,1.0
PCYB_093520-t26_1-p1,1.0
PCYB_132130-t26_1-p1,1.0
PCYB_091540-t26_1-p1,1.0
PCYB_132710-t26_1-p1,1.0
PCYB_146130-t26_1-p1,1.0
PCYB_073010-t26_1-p1,1.0
PCYB_127520-t26_1-p1,1.0
PCYB_083100-t26_1-p1,1.0
PCYB_121860-t26_1-p1,1.0
PCYB_111230-t26_1-p1,1.0
PCYB_125310-t26_1-p1,1.0
PCYB_092770-t26_1-p1,1.0
PCYB_132490-t26_1-p1,1.0
PCYB_146270-t26_1-p1,1.0
PCYB_113050-t26_1-p1,1.0
PCYB_143800-t26_1-p1,1.0
PCYB_042530-t26_1-p1,1.0
PCYB_031720-t26_1-p1,1.0
PCYB_093610-t26_1-p1,1.0
PCYB_102090-t26_1-p1,1.0
PCYB_052050-t26_1-p1,1.0
PCYB_142990-t26_1-p1,1.0
PCYB_146630-t26_1-p1,1.0
PCYB_133220-t26_1-p1,1.0
PCYB_031520-t26_1-p1,1.0
PCYB_051730-t26_1-p1,0.9979578768789481
PCYB_103050-t26_1-p1,0.9999999999999998
PCYB_135240-t26_1-p1,0.9999999999999998
PCYB_101650-t26_1-p1,0.9999999999999998
PCYB_124540-t26_1-p1,0.9802481967679558
PCYB_072750-t26_1-p1,0.9999999999999963
PCYB_012500-t26_1-p1,0.9999999999999967
PCYB_134020-t26_1-p1,0.9999999999999967
PCYB_102250-t26_1-p1,0.9999999999999967
PCYB_112270-t26_1-p1,0.9999999999999967
PCYB_145080-t26_1-p1,0.9999999999999967
PCYB_073080-t26_1-p1,0.5002854278454605
PCYB_061680-t26_1-p1,0.0
PCYB_142550-t26_1-p1,1.0000000000000016
PCYB_073430-t26_1-p1,1.0000000000000009
PCYB_112890-t26_1-p1,1.0000000000000009
PCYB_124450-t26_1-p1,1.0000000000000009
PCYB_112610-t26_1-p1,1.0000000000000009
PCYB_102640-t26_1-p1,1.0000000000000009
PCYB_071660-t26_1-p1,1.0000000000000009
PCYB_093210-t26_1-p1,1.0000000000000009
PCYB_093050-t26_1-p1,1.0000000000000009
PCYB_103700-t26_1-p1,7.20415901010662e-16
PCYB_142150-t26_1-p1,1.0000000000000204
PCYB_143960-t26_1-p1,0.9993632402423175
PCYB_062870-t26_1-p1,0.9999999999999997
PCYB_011410-t26_1-p1,0.9999999999999997
PCYB_102130-t26_1-p1,0.9999999999999997
PCYB_111300-t26_1-p1,0.9999999999999997
PCYB_126870-t26_1-p1,0.5002854278454536
PCYB_142210-t26_1-p1,1.0
PCYB_132060-t26_1-p1,1.0
PCYB_052490-t26_1-p1,1.0
PCYB_095110-t26_1-p1,1.346817236032323e-15
PCYB_127570-t26_1-p1,0.999999999999997
PCYB_032620-t26_1-p1,0.999999999999997
PCYB_146090-t26_1-p1,0.999999999999997
PCYB_051480-t26_1-p1,0.999999999999997
PCYB_113900-t26_1-p1,1.000000000000001
PCYB_123790-t26_1-p1,1.000000000000001
PCYB_032450-t26_1-p1,1.000000000000001
PCYB_072570-t26_1-p1,1.000000000000001
PCYB_145790-t26_1-p1,1.000000000000001
PCYB_063040-t26_1-p1,0.9980448630898388
PCYB_083310-t26_1-p1,4.587024559912954e-14
PCYB_051270-t26_1-p1,1.0
PCYB_092260-t26_1-p1,1.0
PCYB_103330-t26_1-p1,1.0
PCYB_144550-t26_1-p1,1.0
PCYB_131100-t26_1-p1,1.0
PCYB_042060-t26_1-p1,1.0
PCYB_142740-t26_1-p1,1.0
PCYB_094180-t26_1-p1,1.0
PCYB_125920-t26_1-p1,1.0
PCYB_072180-t26_1-p1,1.0
PCYB_112970-t26_1-p1,1.0
PCYB_112260-t26_1-p1,1.0
PCYB_144110-t26_1-p1,1.0
PCYB_133680-t26_1-p1,1.0
PCYB_132290-t26_1-p1,0.9995927469715199
PCYB_113380-t26_1-p1,0.9992997587793201
PCYB_102990-t26_1-p1,0.9999999999999997
PCYB_051190-t26_1-p1,0.9999999999999997
PCYB_145030-t26_1-p1,0.9999999999999997
PCYB_021350-t26_1-p1,0.9999999999999997
PCYB_021300-t26_1-p1,0.9999999999999997
PCYB_082220-t26_1-p1,0.9999999999999997
PCYB_094430-t26_1-p1,0.9999999999999997
PCYB_124210-t26_1-p1,0.9999999999999997
PCYB_115310-t26_1-p1,0.9999999999999997
PCYB_112010-t26_1-p1,0.9999999999999997
PCYB_125540-t26_1-p1,0.9999999999999997
PCYB_084280-t26_1-p1,-4.170098585555873e-14
PCYB_072260-t26_1-p1,1.0000000000000024
PCYB_122150-t26_1-p1,0.9993632402423213
PCYB_062740-t26_1-p1,0.9999999999999981
PCYB_042360-t26_1-p1,-1.5544213479228034e-13
PCYB_142130-t26_1-p1,0.9999999999999984
PCYB_126890-t26_1-p1,0.9999999999999984
PCYB_084000-t26_1-p1,0.0
PCYB_121890-t26_1-p1,0.9999999999999994
PCYB_134650-t26_1-p1,0.9999999999999994
PCYB_082570-t26_1-p1,0.9992351002465032
PCYB_021940-t26_1-p1,0.9999999999999988
PCYB_143630-t26_1-p1,0.9999999999999988
PCYB_071270-t26_1-p1,0.9999999999999988
PCYB_052810-t26_1-p1,0.9999999999999988
PCYB_072610-t26_1-p1,0.9999999999999988
PCYB_061590-t26_1-p1,0.9999999999999988
PCYB_122560-t26_1-p1,0.9999999999999988
PCYB_142260-t26_1-p1,0.9997705021292531
PCYB_092100-t26_1-p1,0.9999999999999994
PCYB_144260-t26_1-p1,0.9999999999999994
PCYB_073630-t26_1-p1,0.9999999999999994
PCYB_132800-t26_1-p1,0.9999999999999994
PCYB_147050-t26_1-p1,0.9999999999999994
spontaneous,0.9999999999999994
PCYB_132070-t26_1-p1,0.9999999999999994
PCYB_114310-t26_1-p1,0.9999999999999994
PCYB_146530-t26_1-p1,0.9999999999999994
PCYB_121910-t26_1-p1,0.9999999999999994
PCYB_031350-t26_1-p1,0.9999999999999994
PCYB_112730-t26_1-p1,0.9997705021292526
PCYB_092620-t26_1-p1,0.9999999999999994
PCYB_021450-t26_1-p1,0.9999999999999994
PCYB_091100-t26_1-p1,0.9999999999999994
PCYB_115270-t26_1-p1,0.9999999999999994
PCYB_145760-t26_1-p1,0.9999999999999994
PCYB_031970-t26_1-p1,0.9999999999999994
PCYB_012510-t26_1-p1,0.9999999999999994
PCYB_146570-t26_1-p1,0.9999999999999994
PCYB_102520-t26_1-p1,0.9999999999999994
PCYB_112350-t26_1-p1,0.9999999999999994
PCYB_092940-t26_1-p1,0.9999999999999994
PCYB_123190-t26_1-p1,0.9999999999999994
PCYB_144240-t26_1-p1,0.9999999999999994
PCYB_143340-t26_1-p1,0.9999999999999994
PCYB_144150-t26_1-p1,0.9999999999999994
PCYB_114610-t26_1-p1,0.9999999999999994
PCYB_134100-t26_1-p1,0.9999999999999994
PCYB_147190-t26_1-p1,0.9999999999999994
PCYB_103200-t26_1-p1,0.9999999999999994
PCYB_125240-t26_1-p1,0.9999999999999994
PCYB_072160-t26_1-p1,0.9999999999999994
PCYB_134410-t26_1-p1,0.9999999999999994
PCYB_021500-t26_1-p1,0.9999999999999994
PCYB_042550-t26_1-p1,0.9992997587793199
PCYB_042400-t26_1-p1,0.9999999999999994
PCYB_132390-t26_1-p1,0.9999999999999994
PCYB_127000-t26_1-p1,0.9999999999999994
PCYB_133000-t26_1-p1,0.9999999999999994
PCYB_134430-t26_1-p1,0.9999999999999994
PCYB_122240-t26_1-p1,0.9999999999999994
PCYB_012480-t26_1-p1,0.9999999999999994
PCYB_102430-t26_1-p1,0.9999999999999994
PCYB_101790-t26_1-p1,0.9999999999999994
PCYB_114920-t26_1-p1,0.9999999999999994
PCYB_132780-t26_1-p1,0.9999999999999994
PCYB_112920-t26_1-p1,0.9999999999999994
PCYB_053040-t26_1-p1,0.0
PCYB_082380-t26_1-p1,1.0
PCYB_114030-t26_1-p1,1.0
PCYB_021770-t26_1-p1,1.0
PCYB_041970-t26_1-p1,1.0
PCYB_125830-t26_1-p1,1.0
PCYB_063100-t26_1-p1,0.9980448630898389
PCYB_103980-t26_1-p1,1.0
PCYB_142750-t26_1-p1,1.0
PCYB_082230-t26_1-p1,1.0
PCYB_131960-t26_1-p1,1.0
PCYB_083340-t26_1-p1,1.0
PCYB_126150-t26_1-p1,1.0
PCYB_126060-t26_1-p1,1.0
PCYB_094790-t26_1-p1,1.0
PCYB_112580-t26_1-p1,-4.34773385242832e-15
PCYB_143070-t26_1-p1,0.9999999999999997
PCYB_131810-t26_1-p1,0.9999999999999997
PCYB_143060-t26_1-p1,0.9999999999999997
PCYB_113650-t26_1-p1,0.9981028807403598
PCYB_092230-t26_1-p1,0.9981028807403598
PCYB_071570-t26_1-p1,1.0000000000000004
PCYB_102170-t26_1-p1,1.0000000000000004
PCYB_071440-t26_1-p1,0.0
PCYB_123310-t26_1-p1,1.0
PCYB_082500-t26_1-p1,1.0
PCYB_053150-t26_1-p1,1.0
PCYB_093470-t26_1-p1,1.0
PCYB_147570-t26_1-p1,1.0
PCYB_111570-t26_1-p1,1.0
PCYB_072640-t26_1-p1,1.0
PCYB_121220-t26_1-p1,1.0
PCYB_031410-t26_1-p1,1.0
PCYB_082240-t26_1-p1,1.0
PCYB_131820-t26_1-p1,1.0
PCYB_113500-t26_1-p1,1.0
