,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
CYTBD2,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
3OAS180,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
MALTHPabc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PA141abcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
RTOTALt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HATSH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ASPt2_3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_pail18111Z160_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
LEUtm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
A2GALT4c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
WCOS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
AGTim,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MDH2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MMSAD2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
acoa_prod11,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
APATc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
BUTCT,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NTD4,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
G3PD1ir,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACALD,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ECA4COLIPAabctexc,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
MOD_4mop,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
TALA,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
METDabc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
56DH5FLURAAMH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NO2Rc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DGDGGH1829Z12Z1634Z7Z10Zc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ARAB1D1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CYOOm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
SUCRabc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HSERTA,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
KAS16,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
r2416,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MK8t,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACOAD9mc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
SO4t4_3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PE120abcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
D3AIBTm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_sbt__D_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
SQD2_183_9_12_15,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
K2L4Aabctexc,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
Kabc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MGDGW3DS1839Z12Z15Z1627Z10Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
HMR_0986,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
PA160tap,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PS180abcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
TYRTYRt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
APCPT,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GAT1_SC,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ILEt2r,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ACOAD1fm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EAR180y,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LPEAT_EPA_EPA_sn2_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CO2tmt,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PHETRS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_hdcea_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SUCOAACTr,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
EX_propropro_e,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
FASC240ACP,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
pe_prod16,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
3OAS100_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
H2Otm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT1819Z18111Z18111Z1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DHORDi,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
AGPAT141_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
r1953,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PTRCtmi,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GST12_e,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
UPP3MT_2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GLYC2Pabcppc,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
TAGAH18111Z18111Z18111Z,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ACACT4m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ALAASNLEUr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
RBFSb,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MECDPS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PROTRS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
LPLIPAL2ATE140,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DGDGW3DS1839Z12Z15Z160c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACGPID,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
GPIAT,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
RE3033C,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
pe_prod1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_hxan_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_mobd_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
OMBZLM6m,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,not in model
ETHAPT_MYRS_GLNA_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PHCDm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FRD2,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ARBabc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DVPCHLD450ORc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
1AGPEAT1819Z1829Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
QULNS,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
ACACT4r,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DGTCY,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ACACT1r,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ITCOALm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LPLIPAL2ATG140,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
2DGULRx,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
4MBZDH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
FRNDPR_m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
5FTHFtm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PFLACTm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_arg__L_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
HXPRT,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DCYTt2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HMGL_1c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
FEDCabc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DRIBabc,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
AOXSr,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z2c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_pg120_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
AGPATCOA1801819Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_pe120_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
2AGPGAT160,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PLA2PC_MYRS_LNA_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
DPR,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
OCDCYAt,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_met__L_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SK_apoACP_c,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CHSTEROLt3,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
ACOAO7pc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NAt5,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LLDH_ferr_xc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HMR_1651,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MG2Bc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_leuasnasp_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DSBAO1e,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DGTSDS1839Z12Z15Z1819Z,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
3HAD161,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ALDD11,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
MDHm,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
FACOAL1831,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
pg_prod5,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ALDD20xm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDPE_MYRS_GLNA_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
DXPS_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
APH160,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
DOLPMT,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_meoh_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
COAtim,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_ala__L_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PYDXDH_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ETHAPT,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
THRA,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
OCOAT1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
LPEAT_HDE_ALNA_sn2_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HDL_HSSYNnhs,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FACOAL181_1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DGDGW6DS1829Z12Z1617Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLDAGAT1601819Z1602,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ASNGLNNaEx,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CEPTEnhs,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ORNTA_1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
NA1Htm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_tyrtrpphe_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
BPNT2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACYP_2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CFAS180G,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,not in model
SK_trnaval_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
SACCD2,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SO4ti,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FE3HOXabcppc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ARGSERSERt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
acoa_prod5,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
lipid7,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
GLYDHD,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
ARSENBabc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
OPETDC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_pc_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_fe3dhbzs_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PLDAGAT_HDE_MYRS_HDE_PE_15_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ALCD24xi,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ETHSO3abcppc,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT18111Z1819Z1819Z3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PAPA_LNA_HDE_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLPSA21801845Z9Z12Z15Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ORNDC,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SPMDtmi,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MOD_3mop,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
2AGPEAT161,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
TYRt2m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACGApts,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
FAMPL5,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
2DGLCNRy,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
NHFRBO,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MCTCc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_succ_e,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
PINA1tm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
SUCLmc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_2agpe161_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EAR120y,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
IPCS124_SC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DOLASNT_pf,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CTPtm,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,not in model
APPThc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CBPSac,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
MECDPDH_syn,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
UNK5,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
SUCpts,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DMTc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PCW3DS_LNA_EPA_sn2_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PAIL1819Z160t,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
MG1Ac,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EPMEACPR,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ACOAO9pc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
KAS8,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GALabc,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_xylan8_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
RNDR3b,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_pgp180_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SELCYSTL,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_pe1829Z12Z1835Z9Z12Z_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GLUTRS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
FASC140ACP,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_cdpdodecg_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
GLUCAN2abc,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
3OAR100,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
NDP1,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,not in model
GCCa,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ALAD_L,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GLNASNGLNr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACOAD2f,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GMT2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
3M2OBLOXRD,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
MG1A,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
NTD8,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
MGDGW6DS1819Z1627Z10Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
NDPK9,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_ptrc_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DM_phe__L_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GTHRDt2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GLUDym,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MDH_nadp_hic,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HMBS_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_ura_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ETHAPT_OLE_LNA_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HACD1,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
MM1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MLTG4,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_lipa_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_murein4p4p_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ALAASNLEUt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_cdpdhdec9eg_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLDAGAT_LNA_EPA_LNA_PE_10_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PLIPA2A141,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ZCAROTDH1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CYTDK1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CYSDS,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_trpmetval_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
C06314t,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DUTPDP,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
TRPMETVALt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACOADAGAT18111Z1819Z180,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
FACOAL171_anteiso,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
CYOR_u6mc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ZAXANORc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HBZOPT6mc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
r1116,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
GLCOASYNTc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
Cuabc,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
ASNTRAT,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PAPA_OLE_PALM,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CAS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
I2FE2SS2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CF3Sg,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ALCD26xi,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
VALLEUPHEr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HMR_2332,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_csn_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HEMELmc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_ps181_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ASPO2y,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
KAT180_m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PE160abcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
3HBCOAHL,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
MDH3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
NO2t2r,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
acoa_prod3,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
NADH2_u6cm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
pe_prod6,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
INS2D,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NTRARf,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
G12MT1gc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PLDPC_EPA_EPA_c,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
ARGTRS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACOADAGAT1819Z1819Z18111Z,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
ACOAD4_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
RETINOLACACTc,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
ORNt,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT_PALM_PALM_LNA_PE_11_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_adprib_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LPAMt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EAR40y,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_acolipa_e,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
SPHK21c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DICtm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PPC,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PRAMPC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
2HP6MPMOmc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
OCBT_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
OCTDPtmt,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_phepheasn_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
FASm260,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_glyc3p_e,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
ALDD2x,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NODOy,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT_PALM_EPA_LNA_PE_13_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GLUK_syn,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLDAGAT1819Z18111Z1819Z1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DSCLCOCH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
